timestamp,Active_Power,Global_Horizontal_Radiation,Weather_Temperature_Celsius,Weather_Relative_Humidity,Hour_Sin,Hour_Cos
2022-01-01 00:00:00,0.0,1.9271476070086002,26.244526704152502,40.71068445841483,0.0,1.0
2022-01-01 01:00:00,0.0,1.0592687030633225,25.3900877634685,43.816083590189585,0.25881904510252074,0.9659258262890683
2022-01-01 02:00:00,0.0,1.0245459427436259,25.6404711405435,43.384845733642585,0.49999999999999994,0.8660254037844387
2022-01-01 03:00:00,0.0,1.296145160992946,25.076686223347917,45.93983809153233,0.7071067811865476,0.7071067811865476
2022-01-01 04:00:00,0.0,1.5764499406019832,24.040057500203584,49.48120657602942,0.8660254037844386,0.5000000000000001
2022-01-01 05:00:00,0.0,1.5749995112419126,23.753412087758335,50.50371742248533,0.9659258262890683,0.25881904510252074
2022-01-01 06:00:00,0.09687777453412567,55.95543404420175,28.308212598165,33.596151034037334,1.0,6.123233995736766e-17
2022-01-01 07:00:00,0.8842388838529534,303.82824071248336,31.16464328765875,27.981913407643663,0.9659258262890683,-0.25881904510252063
2022-01-01 08:00:00,2.2045388122399667,543.4087956746425,33.36624336242658,25.950960795084583,0.8660254037844387,-0.4999999999999998
2022-01-01 09:00:00,3.2989611228307165,794.5350392659517,35.3093779881795,21.69738245010375,0.7071067811865476,-0.7071067811865475
2022-01-01 10:00:00,4.038866678873683,973.2105763753251,37.05889574686683,18.15491326649975,0.49999999999999994,-0.8660254037844387
2022-01-01 11:00:00,4.498700082302092,1097.12943013509,38.11098416646317,17.375363190968834,0.258819045102521,-0.9659258262890682
2022-01-01 12:00:00,4.3344833056132,1051.1134897867826,38.70758501688642,15.700821399688834,1.2246467991473532e-16,-1.0
2022-01-01 13:00:00,3.9270333945751084,926.0441182454375,39.32601483662942,14.263722181320249,-0.2588190451025208,-0.9659258262890683
2022-01-01 14:00:00,3.3486443857351866,802.8179168701158,39.61479854583734,13.354457219441665,-0.4999999999999997,-0.8660254037844388
2022-01-01 15:00:00,2.7534833451112166,620.979047139485,39.697705268859835,13.313005606333666,-0.7071067811865471,-0.7071067811865479
2022-01-01 16:00:00,2.102766672770185,483.27725219726585,39.88514328002942,13.012501478195084,-0.8660254037844385,-0.5000000000000004
2022-01-01 17:00:00,0.8563000112772016,203.70925712585415,38.55665206909183,13.977056821187249,-0.9659258262890683,-0.25881904510252063
2022-01-01 18:00:00,0.31370556106169994,81.12672773997042,37.37919298807783,15.494841337204,-1.0,-1.8369701987210297e-16
2022-01-01 19:00:00,0.008094443299341966,8.3596336245536,35.770475069681915,18.11317571004233,-0.9659258262890684,0.2588190451025203
2022-01-01 20:00:00,0.0,2.07412005464235,33.18814341227216,22.520648797353086,-0.8660254037844386,0.5000000000000001
2022-01-01 21:00:00,0.0,1.7631918986638333,31.392127672831165,26.022520701090585,-0.7071067811865477,0.7071067811865474
2022-01-01 22:00:00,0.0,1.8276837666829415,29.202550093332917,30.165349960327166,-0.5000000000000004,0.8660254037844384
2022-01-01 23:00:00,0.0,1.3138856788476216,28.19644657770775,32.56689039866142,-0.25881904510252157,0.9659258262890681
2022-01-02 00:00:00,0.0,1.6697398622830668,26.9218424161275,35.395851135253835,0.0,1.0
2022-01-02 01:00:00,0.0,1.2991251498460716,26.125050385793,35.68798096974683,0.25881904510252074,0.9659258262890683
2022-01-02 02:00:00,0.0,1.5346053888400402,25.02297767003375,37.87989044189442,0.49999999999999994,0.8660254037844387
2022-01-02 03:00:00,0.0,1.4867215901613209,24.278684616088913,38.34474595387775,0.7071067811865476,0.7071067811865476
2022-01-02 04:00:00,0.0,1.3326020489136507,23.75326299667367,37.89515177408858,0.8660254037844386,0.5000000000000001
2022-01-02 05:00:00,1.2126583333333334e-12,2.624358961979554,23.241804917653415,34.80105336507158,0.9659258262890683,0.25881904510252074
2022-01-02 06:00:00,0.12986111058853633,67.44890777270058,23.62106529871633,36.531312306721915,1.0,6.123233995736766e-17
2022-01-02 07:00:00,0.9357055351138133,309.43831761678,30.07835197448742,21.93635686238608,0.9659258262890683,-0.25881904510252063
2022-01-02 08:00:00,2.204377790292092,548.5192362467434,33.93075021108,15.92934989929175,0.8660254037844387,-0.4999999999999998
2022-01-02 09:00:00,3.2908667325973417,812.3132883707684,36.57026004791258,13.417342742284168,0.7071067811865476,-0.7071067811865475
2022-01-02 10:00:00,3.9768556753794333,994.6517995198525,38.833574612935415,11.602380514144999,0.49999999999999994,-0.8660254037844387
2022-01-02 11:00:00,4.475277662277233,1118.76638793945,40.496613184611086,10.050850391387966,0.258819045102521,-0.9659258262890682
2022-01-02 12:00:00,4.661733309427892,1150.32005818685,41.33782672882075,9.131225983301809,1.2246467991473532e-16,-1.0
2022-01-02 13:00:00,4.5974388122558585,1125.446065266925,42.0176321665445,9.221581300099684,-0.2588190451025208,-0.9659258262890683
2022-01-02 14:00:00,4.304605603218075,1031.14178466797,42.263409932454415,9.027192910512309,-0.4999999999999997,-0.8660254037844388
2022-01-02 15:00:00,3.7561444640159665,875.9417572021483,42.543502489725746,8.900630791982008,-0.7071067811865471,-0.7071067811865479
2022-01-02 16:00:00,2.7924001812935,627.954345703125,42.301612854004,9.021044254302975,-0.8660254037844385,-0.5000000000000004
2022-01-02 17:00:00,2.809750765302919,632.6546307267813,42.214252085521395,9.053022271600259,-0.9659258262890683,-0.25881904510252063
2022-01-02 18:00:00,2.827101349312338,637.3549157504376,42.12689131703879,9.085000288897543,-1.0,-1.8369701987210297e-16
2022-01-02 19:00:00,2.8444519333217575,642.0552007740939,42.039530548556186,9.116978306194827,-0.9659258262890684,0.2588190451025203
2022-01-02 20:00:00,2.8618025173311765,646.7554857977503,41.95216978007358,9.148956323492111,-0.8660254037844386,0.5000000000000001
2022-01-02 21:00:00,2.8791531013405955,651.4557708214066,41.86480901159098,9.180934340789396,-0.7071067811865477,0.7071067811865474
2022-01-02 22:00:00,2.8965036853500146,656.156055845063,41.777448243108374,9.21291235808668,-0.5000000000000004,0.8660254037844384
2022-01-02 23:00:00,2.913854269359434,660.8563408687193,41.69008747462577,9.244890375383962,-0.25881904510252157,0.9659258262890681
2022-01-03 00:00:00,2.931204853368853,665.5566258923756,41.602726706143166,9.276868392681246,0.0,1.0
2022-01-03 01:00:00,2.948555437378272,670.2569109160319,41.51536593766056,9.30884640997853,0.25881904510252074,0.9659258262890683
2022-01-03 02:00:00,2.965906021387691,674.9571959396882,41.42800516917796,9.340824427275814,0.49999999999999994,0.8660254037844387
2022-01-03 03:00:00,2.9832566053971106,679.6574809633446,41.34064440069535,9.372802444573098,0.7071067811865476,0.7071067811865476
2022-01-03 04:00:00,3.0006071894065296,684.3577659870009,41.25328363221275,9.404780461870383,0.8660254037844386,0.5000000000000001
2022-01-03 05:00:00,3.0179577734159486,689.0580510106572,41.165922863730145,9.436758479167667,0.9659258262890683,0.25881904510252074
2022-01-03 06:00:00,3.0353083574253676,693.7583360343135,41.07856209524754,9.46873649646495,1.0,6.123233995736766e-17
2022-01-03 07:00:00,3.052658941434787,698.4586210579698,40.99120132676494,9.500714513762235,0.9659258262890683,-0.25881904510252063
2022-01-03 08:00:00,3.070009525444206,703.1589060816261,40.90384055828233,9.532692531059519,0.8660254037844387,-0.4999999999999998
2022-01-03 09:00:00,3.087360109453625,707.8591911052824,40.81647978979973,9.564670548356803,0.7071067811865476,-0.7071067811865475
2022-01-03 10:00:00,3.104710693463044,712.5594761289387,40.729119021317125,9.596648565654087,0.49999999999999994,-0.8660254037844387
2022-01-03 11:00:00,3.1220612774724636,717.2597611525952,40.64175825283452,9.62862658295137,0.258819045102521,-0.9659258262890682
2022-01-03 12:00:00,3.1394118614818827,721.9600461762515,40.55439748435192,9.660604600248654,1.2246467991473532e-16,-1.0
2022-01-03 13:00:00,3.1567624454913017,726.6603311999078,40.46703671586931,9.692582617545938,-0.2588190451025208,-0.9659258262890683
2022-01-03 14:00:00,3.1741130295007207,731.3606162235641,40.37967594738671,9.724560634843222,-0.4999999999999997,-0.8660254037844388
2022-01-03 15:00:00,3.19146361351014,736.0609012472204,40.292315178904104,9.756538652140506,-0.7071067811865471,-0.7071067811865479
2022-01-03 16:00:00,3.208814197519559,740.7611862708767,40.2049544104215,9.78851666943779,-0.8660254037844385,-0.5000000000000004
2022-01-03 17:00:00,3.2261647815289782,745.4614712945331,40.117593641938896,9.820494686735074,-0.9659258262890683,-0.25881904510252063
2022-01-03 18:00:00,3.2435153655383973,750.1617563181894,40.03023287345629,9.852472704032358,-1.0,-1.8369701987210297e-16
2022-01-03 19:00:00,3.2608659495478163,754.8620413418457,39.94287210497369,9.884450721329642,-0.9659258262890684,0.2588190451025203
2022-01-03 20:00:00,3.2782165335572357,759.562326365502,39.855511336491084,9.916428738626927,-0.8660254037844386,0.5000000000000001
2022-01-03 21:00:00,3.2955671175666548,764.2626113891583,39.76815056800848,9.94840675592421,-0.7071067811865477,0.7071067811865474
2022-01-03 22:00:00,3.312917701576074,768.9628964128146,39.680789799525876,9.980384773221495,-0.5000000000000004,0.8660254037844384
2022-01-03 23:00:00,3.3302682855854933,773.663181436471,39.59342903104327,10.012362790518779,-0.25881904510252157,0.9659258262890681
2022-01-04 00:00:00,3.3476188695949123,778.3634664601273,39.50606826256067,10.044340807816063,0.0,1.0
2022-01-04 01:00:00,3.3649694536043313,783.0637514837837,39.41870749407806,10.076318825113345,0.25881904510252074,0.9659258262890683
2022-01-04 02:00:00,3.3823200376137503,787.76403650744,39.33134672559546,10.10829684241063,0.49999999999999994,0.8660254037844387
2022-01-04 03:00:00,3.3996706216231694,792.4643215310963,39.243985957112855,10.140274859707914,0.7071067811865476,0.7071067811865476
2022-01-04 04:00:00,3.417021205632589,797.1646065547526,39.15662518863025,10.172252877005198,0.8660254037844386,0.5000000000000001
2022-01-04 05:00:00,3.434371789642008,801.8648915784089,39.06926442014765,10.204230894302482,0.9659258262890683,0.25881904510252074
2022-01-04 06:00:00,3.451722373651427,806.5651766020652,38.98190365166504,10.236208911599766,1.0,6.123233995736766e-17
2022-01-04 07:00:00,3.4690729576608463,811.2654616257216,38.89454288318244,10.26818692889705,0.9659258262890683,-0.25881904510252063
2022-01-04 08:00:00,3.4864235416702654,815.9657466493779,38.807182114699835,10.300164946194334,0.8660254037844387,-0.4999999999999998
2022-01-04 09:00:00,3.5037741256796844,820.6660316730342,38.71982134621723,10.332142963491618,0.7071067811865476,-0.7071067811865475
2022-01-04 10:00:00,3.5211247096891034,825.3663166966905,38.632460577734626,10.364120980788902,0.49999999999999994,-0.8660254037844387
2022-01-04 11:00:00,3.5384752936985224,830.0666017203469,38.54509980925202,10.396098998086186,0.258819045102521,-0.9659258262890682
2022-01-04 12:00:00,3.555825877707942,834.7668867440032,38.45773904076942,10.428077015383469,1.2246467991473532e-16,-1.0
2022-01-04 13:00:00,3.573176461717361,839.4671717676595,38.370378272286814,10.460055032680753,-0.2588190451025208,-0.9659258262890683
2022-01-04 14:00:00,3.59052704572678,844.1674567913158,38.28301750380421,10.492033049978037,-0.4999999999999997,-0.8660254037844388
2022-01-04 15:00:00,3.6078776297361994,848.8677418149721,38.195656735321606,10.524011067275321,-0.7071067811865471,-0.7071067811865479
2022-01-04 16:00:00,3.6252282137456184,853.5680268386285,38.108295966839,10.555989084572605,-0.8660254037844385,-0.5000000000000004
2022-01-04 17:00:00,3.6425787977550375,858.2683118622848,38.0209351983564,10.58796710186989,-0.9659258262890683,-0.25881904510252063
2022-01-04 18:00:00,3.6599293817644565,862.9685968859411,37.933574429873794,10.619945119167173,-1.0,-1.8369701987210297e-16
2022-01-04 19:00:00,3.6772799657738755,867.6688819095974,37.84621366139119,10.651923136464458,-0.9659258262890684,0.2588190451025203
2022-01-04 20:00:00,3.6946305497832945,872.3691669332537,37.758852892908585,10.683901153761742,-0.8660254037844386,0.5000000000000001
2022-01-04 21:00:00,3.711981133792714,877.0694519569101,37.67149212442598,10.715879171059026,-0.7071067811865477,0.7071067811865474
2022-01-04 22:00:00,3.729331717802133,881.7697369805664,37.58413135594338,10.74785718835631,-0.5000000000000004,0.8660254037844384
2022-01-04 23:00:00,3.746682301811552,886.4700220042228,37.49677058746077,10.779835205653594,-0.25881904510252157,0.9659258262890681
2022-01-05 00:00:00,3.7640328858209715,891.1703070278791,37.40940981897816,10.811813222950878,0.0,1.0
2022-01-05 01:00:00,3.7813834698303905,895.8705920515354,37.322049050495565,10.843791240248162,0.25881904510252074,0.9659258262890683
2022-01-05 02:00:00,3.7987340538398096,900.5708770751917,37.234688282012954,10.875769257545446,0.49999999999999994,0.8660254037844387
2022-01-05 03:00:00,3.8160846378492286,905.271162098848,37.14732751353036,10.907747274842729,0.7071067811865476,0.7071067811865476
2022-01-05 04:00:00,3.8334352218586476,909.9714471225043,37.059966745047745,10.939725292140013,0.8660254037844386,0.5000000000000001
2022-01-05 05:00:00,3.850785805868067,914.6717321461606,36.97260597656515,10.971703309437297,0.9659258262890683,0.25881904510252074
2022-01-05 06:00:00,3.868136389877486,919.3720171698169,36.88524520808254,11.003681326734581,1.0,6.123233995736766e-17
2022-01-05 07:00:00,3.8854869738869056,924.0723021934733,36.79788443959994,11.035659344031865,0.9659258262890683,-0.25881904510252063
2022-01-05 08:00:00,3.9028375578963246,928.7725872171296,36.71052367111733,11.06763736132915,0.8660254037844387,-0.4999999999999998
2022-01-05 09:00:00,3.9201881419057436,933.4728722407859,36.62316290263473,11.099615378626433,0.7071067811865476,-0.7071067811865475
2022-01-05 10:00:00,3.9375387259151626,938.1731572644424,36.53580213415212,11.131593395923717,0.49999999999999994,-0.8660254037844387
2022-01-05 11:00:00,3.9548893099245817,942.8734422880987,36.448441365669524,11.163571413221002,0.258819045102521,-0.9659258262890682
2022-01-05 12:00:00,3.9722398939340007,947.573727311755,36.36108059718691,11.195549430518286,1.2246467991473532e-16,-1.0
2022-01-05 13:00:00,3.9895904779434197,952.2740123354113,36.273719828704316,11.227527447815568,-0.2588190451025208,-0.9659258262890683
2022-01-05 14:00:00,4.006941061952839,956.9742973590676,36.186359060221704,11.259505465112852,-0.4999999999999997,-0.8660254037844388
2022-01-05 15:00:00,4.024291645962258,961.6745823827239,36.09899829173911,11.291483482410136,-0.7071067811865471,-0.7071067811865479
2022-01-05 16:00:00,4.041642229971678,966.3748674063802,36.011637523256496,11.32346149970742,-0.8660254037844385,-0.5000000000000004
2022-01-05 17:00:00,4.058992813981097,971.0751524300365,35.92427675477389,11.355439517004704,-0.9659258262890683,-0.25881904510252063
2022-01-05 18:00:00,4.076343397990516,975.7754374536928,35.83691598629129,11.387417534301989,-1.0,-1.8369701987210297e-16
2022-01-05 19:00:00,4.093693981999935,980.4757224773491,35.749555217808684,11.419395551599273,-0.9659258262890684,0.2588190451025203
2022-01-05 20:00:00,4.111044566009354,985.1760075010054,35.66219444932608,11.451373568896557,-0.8660254037844386,0.5000000000000001
